Date,Open,High,Low,Close,Adj Close,Volume,Day
2021-04-26,227.470001,229.429993,224.559998,226.669998,226.669998,216500,1910
2021-04-27,227.029999,229.929993,223.259995,223.669998,223.669998,269700,1911
2021-04-28,218.990005,218.990005,203.800003,206.080002,206.080002,600500,1912
2021-04-29,205.229996,211.679993,204.139999,211.279999,211.279999,362500,1913
2021-04-30,209.639999,214.940002,209.149994,211.210007,211.210007,320000,1914
2021-05-03,211.589996,218.100006,211.479996,217.339996,217.339996,160600,1915
2021-05-04,215.740005,218.649994,213.289993,218.139999,218.139999,354400,1916
2021-05-05,218.470001,219.649994,213.720001,216.649994,216.649994,148700,1917
2021-05-06,217.770004,224.880005,216.740005,222.429993,222.429993,282000,1918
2021-05-07,222.809998,226.449997,220.429993,226,226,162900,1919
2021-05-10,226.639999,229.5,224.630005,226.110001,226.110001,165600,1920
2021-05-11,224.830002,225.619995,222.669998,224.320007,224.320007,187500,1921
2021-05-12,222.300003,224.289993,214.850006,215.339996,215.339996,174000,1922
2021-05-13,214.539993,221.910004,213.130005,221.029999,221.029999,149500,1923
2021-05-14,221.339996,223.589996,220.589996,223,223,139100,1924
2021-05-17,223.449997,223.449997,205.309998,220.289993,220.289993,203400,1925
2021-05-18,220.220001,220.610001,217.039993,218.360001,218.360001,232900,1926
2021-05-19,217.820007,220.990005,216.100006,220.889999,220.889999,166700,1927
2021-05-20,219.970001,222.460007,218.529999,222.419998,222.419998,295600,1928
2021-05-21,223.380005,224.339996,221.289993,222.860001,222.860001,131900,1929
2021-05-24,223.440002,223.440002,216.350006,217.770004,217.770004,107900,1930
2021-05-25,217.039993,217.169998,212.169998,215.440002,215.440002,189800,1931
2021-05-26,215.440002,218.460007,213.419998,217.080002,217.080002,226000,1932
2021-05-27,218.360001,220.009995,216.309998,216.660004,216.660004,170800,1933
2021-05-28,216.339996,217.330002,210.110001,210.479996,210.479996,206000,1934
2021-06-01,211.330002,215.610001,209.509995,214.860001,214.860001,272800,1935
2021-06-02,215.199997,215.199997,208,208.899994,208.899994,141400,1936
2021-06-03,209.369995,210.190002,206.5,207.490005,207.490005,149300,1937
2021-06-04,207.570007,208.850006,206.179993,206.610001,206.610001,77500,1938
2021-06-07,207.360001,215.910004,207.360001,215.110001,215.110001,274700,1939
2021-06-08,215.619995,221.789993,213.630005,220.949997,220.949997,209000,1940
2021-06-09,221.910004,225.479996,219.539993,224.740005,224.740005,297800,1941
2021-06-10,225.369995,225.369995,221.009995,223.380005,223.380005,263400,1942
2021-06-11,223.190002,229.479996,221.899994,227.860001,227.860001,175900,1943
2021-06-14,227.220001,228.419998,221.389999,223.070007,223.070007,117200,1944
2021-06-15,223.320007,226.479996,221.399994,224.479996,224.479996,118100,1945
2021-06-16,225.039993,226.350006,219.240005,221.210007,221.210007,113000,1946
2021-06-17,221.130005,222.490005,217.820007,220.539993,220.539993,101000,1947
2021-06-18,218.630005,221.179993,216.679993,217.259995,217.259995,218300,1948
2021-06-21,219.130005,221.75,216.490005,217.830002,217.830002,149700,1949
2021-06-22,217.830002,218.910004,215.199997,217.550003,217.550003,145300,1950
2021-06-23,217.990005,219.470001,216.410004,218.300003,218.300003,129000,1951
2021-06-24,218.029999,220.990005,217.059998,219.970001,219.970001,215000,1952
2021-06-25,220.339996,223.559998,219.539993,222.679993,222.679993,334600,1953
2021-06-28,223.389999,225.160004,221.770004,224.630005,224.630005,110600,1954
2021-06-29,224.990005,228.570007,223.800003,227.350006,227.350006,97300,1955
2021-06-30,226.490005,228.479996,226.009995,228.119995,228.119995,106400,1956
2021-07-01,229.089996,232.970001,228.460007,231.529999,231.529999,220100,1957
2021-07-02,232.600006,235.139999,230.5,232.440002,232.440002,216100,1958
2021-07-06,231.979996,236.509995,230.160004,234.779999,234.779999,351900,1959
2021-07-07,234.100006,237.779999,231.259995,232.520004,232.520004,243900,1960
2021-07-08,207.970001,222.809998,206.309998,218.509995,218.509995,1007500,1961
2021-07-09,217.009995,218.850006,213,215.25,215.25,429400,1962
2021-07-12,215.759995,216.320007,207.320007,213,213,302700,1963
2021-07-13,212,214.369995,208.800003,209.300003,209.300003,213600,1964
2021-07-14,209.619995,213.869995,208.279999,212.100006,212.100006,262100,1965
2021-07-15,211.960007,217.050003,211.869995,217.029999,217.029999,196700,1966
2021-07-16,218.490005,220.339996,216.190002,216.759995,216.759995,169400,1967
2021-07-19,216.070007,218.979996,213.009995,218.220001,218.220001,155400,1968
2021-07-20,219.919998,227.100006,218.699997,222.070007,222.070007,242700,1969
2021-07-21,222.470001,226.039993,221.25,223.360001,223.360001,151600,1970
2021-07-22,223.279999,223.389999,218.949997,220.300003,220.300003,104100,1971
2021-07-23,221.039993,225.690002,219.690002,225.029999,225.029999,85100,1972
2021-07-26,226.470001,227.429993,224.199997,225.210007,225.210007,121600,1973
2021-07-27,223.880005,226.460007,220.619995,222.410004,222.410004,106100,1974
2021-07-28,222.669998,225.350006,221.350006,223.899994,223.899994,69900,1975
2021-07-29,223.899994,227.899994,223.899994,227.089996,227.089996,65100,1976
2021-07-30,225.979996,227.789993,222.149994,223.389999,223.389999,136400,1977
2021-08-02,224.410004,225.110001,222.399994,222.929993,222.929993,79400,1978
2021-08-03,223.690002,228.710007,221.649994,228.440002,228.440002,85700,1979
2021-08-04,227.110001,228.990005,224.440002,224.669998,224.669998,79400,1980
2021-08-05,225.550003,226.699997,223.610001,225.860001,225.860001,75900,1981
2021-08-06,227.380005,228.300003,225.080002,226.479996,226.479996,79500,1982
2021-08-09,225.470001,228.550003,225.389999,227.050003,227.050003,80000,1983
2021-08-10,228.130005,237,226.009995,236.130005,236.130005,141100,1984
2021-08-11,236.679993,239.949997,227.800003,239.610001,239.610001,100700,1985
2021-08-12,240,240,237.029999,237.600006,237.600006,74300,1986
2021-08-13,237.259995,239.100006,235.820007,238.800003,238.800003,56300,1987
2021-08-16,238.220001,240.210007,235.509995,236.960007,236.960007,70200,1988
2021-08-17,235.240005,235.889999,232.419998,235,235,66100,1989
2021-08-18,235.309998,235.610001,230.399994,230.570007,230.570007,56600,1990
2021-08-19,228.820007,233.169998,227.779999,229.460007,229.460007,87900,1991
2021-08-20,228.979996,232.940002,227.020004,230.979996,230.979996,113900,1992
2021-08-23,232.139999,232.139999,227.410004,230,230,103900,1993
2021-08-24,229.809998,232.630005,228.460007,232.240005,232.240005,85000,1994
2021-08-25,232.190002,234.970001,230.710007,232.800003,232.800003,64700,1995
2021-08-26,231.869995,233.910004,230.520004,233,233,120600,1996
2021-08-27,232.960007,236.970001,231.699997,236.25,236.25,128900,1997
2021-08-30,236.610001,239.309998,236.589996,239,239,94900,1998
2021-08-31,239.050003,240.679993,234.869995,239.190002,239.190002,150900,1999
2021-09-01,239.110001,239.610001,235.589996,236.080002,236.080002,72800,2000
2021-09-02,237.050003,240.699997,236.139999,240.020004,240.020004,86000,2001
2021-09-03,239.699997,243.080002,238.229996,239.550003,239.550003,84900,2002
2021-09-07,238.470001,239.410004,236.880005,238.119995,238.119995,78400,2003
2021-09-08,237.009995,239.850006,231.149994,231.509995,231.509995,140600,2004
2021-09-09,230.929993,232.369995,228.960007,230.779999,230.779999,108500,2005
2021-09-10,233.919998,237.419998,233.919998,234.380005,234.380005,131000,2006
2021-09-13,235.179993,238.690002,234.210007,238.070007,238.070007,92700,2007
2021-09-14,238.520004,238.539993,230.759995,231.929993,231.929993,131600,2008
2021-09-15,231.619995,234.139999,229.740005,233.220001,233.220001,119400,2009
2021-09-16,234.179993,234.630005,227.929993,230.860001,230.860001,115200,2010
2021-09-17,234.649994,237.330002,229.059998,233.990005,233.990005,442900,2011
2021-09-20,231.119995,232.660004,227.630005,229.520004,229.520004,122100,2012
2021-09-21,230.210007,233.130005,227.360001,230,230,105100,2013
2021-09-22,232.350006,233.169998,229.130005,229.160004,229.160004,96900,2014
2021-09-23,229.360001,231.100006,227.559998,228.149994,228.149994,118800,2015
2021-09-24,228.039993,229.130005,225.259995,227.440002,227.440002,98400,2016
2021-09-27,226.539993,231.740005,226.089996,229.380005,229.380005,78500,2017
2021-09-28,228.940002,230.75,224.080002,224.779999,224.779999,124000,2018
2021-09-29,226.039993,230.690002,225.100006,229.470001,229.470001,68700,2019
2021-09-30,230.429993,230.429993,224.330002,224.679993,224.679993,92300,2020
2021-10-01,225.479996,226.910004,219.190002,225.160004,225.160004,138700,2021
2021-10-04,223.869995,225.910004,220.369995,220.460007,220.460007,152200,2022
2021-10-05,219.089996,225.410004,218.050003,219.679993,219.679993,233500,2023
2021-10-06,217.490005,219.679993,215.110001,218.039993,218.039993,234800,2024
2021-10-07,232.160004,239.699997,228.779999,230.869995,230.869995,345500,2025
2021-10-08,231.929993,233.25,225.910004,226.389999,226.389999,135600,2026
2021-10-11,225.710007,228,224.600006,224.960007,224.960007,150700,2027
2021-10-12,224.300003,225.389999,219.660004,220.809998,220.809998,101400,2028
2021-10-13,221.059998,224.570007,218.789993,221.25,221.25,89500,2029
2021-10-14,223,227.919998,223,227.889999,227.889999,105200,2030
2021-10-15,230.210007,231.940002,224.529999,225.669998,225.669998,106100,2031
2021-10-18,224.169998,229.630005,223.720001,229.300003,229.300003,88900,2032
2021-10-19,229.300003,230.139999,226.160004,228.949997,228.949997,125400,2033
2021-10-20,228.979996,231.800003,227.610001,228.059998,228.059998,65800,2034
2021-10-21,228.110001,230.020004,227.139999,227.770004,227.770004,96300,2035
2021-10-22,227.539993,230.520004,226.389999,227.869995,227.869995,56000,2036
2021-10-25,227.889999,230.100006,225.330002,227.100006,227.100006,85200,2037
2021-10-26,228.399994,228.570007,225.910004,227.050003,227.050003,115400,2038
2021-10-27,226.889999,228.490005,219.860001,220.339996,220.339996,110200,2039
2021-10-28,221.550003,223.160004,219.490005,222.399994,222.399994,98300,2040
2021-10-29,221.399994,226.419998,221.399994,224.949997,224.949997,103200,2041
2021-11-01,224.860001,230.570007,223.759995,224.490005,224.490005,151300,2042
2021-11-02,224.490005,227.880005,222.25,226.699997,226.699997,136000,2043
2021-11-03,227.539993,231.580002,226.100006,230.039993,230.039993,157500,2044
2021-11-04,230.460007,234.020004,229.770004,233.770004,233.770004,129700,2045
2021-11-05,236.380005,238.789993,234.690002,235.610001,235.610001,175800,2046
2021-11-08,235.570007,238.369995,232.860001,238.320007,238.320007,119400,2047
2021-11-09,238.789993,241.110001,236.289993,237.570007,237.570007,153700,2048
2021-11-10,236.770004,239.110001,234.610001,236.809998,236.809998,187100,2049
2021-11-11,237.559998,243.089996,234.259995,240.639999,240.639999,124300,2050
2021-11-12,243.029999,249.75,242.850006,247.820007,247.820007,178700,2051
2021-11-15,249.570007,249.570007,244.350006,245.710007,245.710007,73800,2052
2021-11-16,246.190002,247.889999,244.740005,247.559998,247.559998,64400,2053
2021-11-17,247.380005,247.710007,244.240005,246.270004,246.270004,74400,2054
2021-11-18,246.130005,247.440002,244.649994,246.100006,246.100006,90000,2055
2021-11-19,246.300003,250.330002,246.130005,248.470001,248.470001,109500,2056
2021-11-22,249.059998,251.729996,247.309998,250.089996,250.089996,73500,2057
2021-11-23,249.589996,252.449997,247.5,251.919998,251.919998,102600,2058
2021-11-24,250.380005,250.380005,247.669998,248.5,248.5,83700,2059
2021-11-26,242.990005,248.839996,240.110001,244.490005,244.490005,118200,2060
2021-11-29,246.630005,248.419998,243.050003,246.119995,246.119995,166000,2061
2021-11-30,246.550003,246.550003,237.550003,240.5,240.5,277400,2062
2021-12-01,244.300003,246.970001,236.800003,236.809998,236.809998,159400,2063
2021-12-02,237.440002,242.25,237.440002,240.360001,240.360001,113700,2064
2021-12-03,241.419998,242.169998,237.820007,240.199997,240.199997,88100,2065
2021-12-06,242.539993,252.289993,241.990005,251.639999,251.639999,204100,2066
2021-12-07,254.880005,256.26001,251.339996,252,252,89800,2067
2021-12-08,252.820007,254.630005,251.320007,254.449997,254.449997,83900,2068
2021-12-09,252.759995,252.759995,245.009995,245.850006,245.850006,160200,2069
2021-12-10,246.259995,248.309998,243.619995,245.080002,245.080002,113700,2070
2021-12-13,244.570007,246.929993,240.210007,241.149994,241.149994,129300,2071
2021-12-14,240.699997,245.190002,236.710007,243.669998,243.669998,446000,2072
2021-12-15,244.360001,247.470001,240.710007,246.949997,246.949997,187200,2073
2021-12-16,248.279999,248.570007,241.580002,243.740005,243.740005,117100,2074
2021-12-17,244.199997,246.660004,240.729996,242.850006,242.850006,301300,2075
2021-12-20,239.470001,243.009995,236.009995,242.309998,242.309998,127300,2076
2021-12-21,244.130005,244.130005,239.309998,241.039993,241.039993,118100,2077
2021-12-22,241.979996,245.029999,239.990005,244.080002,244.080002,106300,2078
2021-12-23,245.660004,246.5,242.869995,245.350006,245.350006,61000,2079
2021-12-27,245.229996,247.800003,243.240005,246.889999,246.889999,71100,2080
2021-12-28,246.970001,248.679993,244.630005,245.309998,245.309998,76300,2081
2021-12-29,246.050003,246.149994,243.380005,244.600006,244.600006,83400,2082
2021-12-30,245.289993,246.029999,242.050003,242.919998,242.919998,81800,2083
2021-12-31,242.839996,247.479996,240.919998,244.470001,244.470001,102600,2084
2022-01-03,243.669998,245.5,239.279999,244.699997,244.699997,117100,2085
2022-01-04,243.820007,247.389999,240.490005,245.960007,245.960007,211300,2086
2022-01-05,244.850006,246.160004,237.960007,240.470001,240.470001,199800,2087
2022-01-06,246.100006,249.080002,234.470001,235.600006,235.600006,158400,2088
2022-01-07,234.360001,237.440002,229.869995,232.009995,232.009995,177700,2089
2022-01-10,228.169998,228.759995,223.770004,225,225,273100,2090
2022-01-11,224.720001,228.229996,220.110001,228.210007,228.210007,169200,2091
2022-01-12,228.210007,229.199997,223.960007,226.559998,226.559998,152500,2092
2022-01-13,227.330002,230.789993,226.779999,228.100006,228.100006,144400,2093
2022-01-14,226,232.979996,223.899994,230.589996,230.589996,339900,2094
2022-01-18,227.979996,235.089996,225.279999,225.559998,225.559998,232200,2095
2022-01-19,225.410004,228.889999,225.199997,226.130005,226.130005,163400,2096
2022-01-20,226.5,229.410004,215.990005,216.600006,216.600006,295000,2097
2022-01-21,214.860001,219.119995,209.759995,209.940002,209.940002,272500,2098
2022-01-24,208.990005,218.440002,208.529999,217.520004,217.520004,274400,2099
2022-01-25,214.690002,217.720001,210.139999,213.740005,213.740005,173900,2100
2022-01-26,214.800003,216.789993,207.600006,209.210007,209.210007,220000,2101
2022-01-27,209.119995,211.720001,204.449997,205.589996,205.589996,150600,2102
2022-01-28,204.809998,208.050003,200.509995,208.050003,208.050003,151500,2103
2022-01-31,206.580002,210.789993,206.220001,209.330002,209.330002,158900,2104
2022-02-01,210.139999,210.139999,203.770004,209.479996,209.479996,134600,2105
2022-02-02,209.570007,211.919998,204.070007,206.130005,206.130005,151900,2106
2022-02-03,205.169998,206.490005,202.789993,203.75,203.75,134800,2107
2022-02-04,203.009995,205.110001,199.860001,203.600006,203.600006,128300,2108
2022-02-07,205.75,205.75,202.850006,203.699997,203.699997,105700,2109
2022-02-08,202.990005,206.100006,202.330002,205.070007,205.070007,98100,2110
2022-02-09,207.179993,207.309998,204.360001,206.75,206.75,112300,2111
2022-02-10,203.330002,206.339996,202.220001,203.740005,203.740005,154200,2112
2022-02-11,203.720001,207.330002,202.669998,204.050003,204.050003,107400,2113
2022-02-14,203.360001,207.490005,202.440002,207,207,256700,2114
2022-02-15,209.330002,212.169998,207.990005,211.330002,211.330002,213700,2115
2022-02-16,210.369995,210.369995,203.789993,205.759995,205.759995,129400,2116
2022-02-17,203.880005,205.100006,200.570007,204.610001,204.610001,139300,2117
2022-02-18,203.679993,205.429993,202.539993,203.729996,203.729996,132800,2118
2022-02-22,202.339996,208.940002,199.110001,200.039993,200.039993,206200,2119
2022-02-23,201.100006,201.710007,197.949997,198.660004,198.660004,228500,2120
2022-02-24,195.089996,200.600006,194.479996,200.5,200.5,104000,2121
2022-02-25,200.360001,206.860001,199,206.429993,206.429993,118400,2122
2022-02-28,204.690002,208.630005,204.589996,205.669998,205.669998,167600,2123
2022-03-01,204.729996,207.550003,198.300003,204.110001,204.110001,125900,2124
2022-03-02,204.119995,211.210007,203.929993,208.509995,208.509995,90700,2125
2022-03-03,210,210.960007,207.240005,210.5,210.5,192300,2126
2022-03-04,209.179993,210.240005,203.5,205.380005,205.380005,122500,2127
2022-03-07,204.740005,208.410004,203.5,204,204,173300,2128
2022-03-08,204.610001,205.800003,198.470001,199.779999,199.779999,213000,2129
2022-03-09,203.199997,207.889999,199.5,205.5,205.5,124000,2130
2022-03-10,202.600006,204.369995,195.149994,203.960007,203.960007,154100,2131
2022-03-11,205.169998,207.479996,204.5,206.300003,206.300003,168300,2132
2022-03-14,207.619995,209.389999,204.789993,206.630005,206.630005,116600,2133
2022-03-15,208.130005,213.360001,207.160004,209.770004,209.770004,119400,2134
2022-03-16,210.729996,210.729996,204.869995,208.619995,208.619995,129000,2135
2022-03-17,207.210007,211.070007,205.699997,210.539993,210.539993,76500,2136
2022-03-18,210.559998,210.559998,202.050003,206.860001,206.860001,233800,2137
2022-03-21,205.399994,208.300003,203.610001,206.660004,206.660004,118000,2138
2022-03-22,207.149994,209.990005,204.509995,205.789993,205.789993,105500,2139
2022-03-23,204.929993,206.830002,199.880005,200.279999,200.279999,98900,2140
2022-03-24,201.029999,201.029999,192.899994,195.520004,195.520004,138000,2141
2022-03-25,196.449997,196.449997,193.009995,195.179993,195.179993,143800,2142
2022-03-28,194.330002,198.119995,193.860001,198.119995,198.119995,123000,2143
2022-03-29,200.330002,205.050003,200.330002,204.880005,204.880005,122300,2144
2022-03-30,204.539993,204.539993,199.610001,199.75,199.75,86700,2145
2022-03-31,198.839996,199.539993,195.580002,195.839996,195.839996,133900,2146
2022-04-01,195.320007,200.119995,195.279999,199.75,199.75,107400,2147
2022-04-04,201.039993,201.039993,197.300003,198.919998,198.919998,70400,2148
2022-04-05,199.360001,200.220001,196.740005,196.880005,196.880005,82400,2149
2022-04-06,194.869995,194.869995,190.110001,190.960007,190.960007,136900,2150
2022-04-07,190.330002,193.389999,189.649994,191.850006,191.850006,114300,2151
2022-04-08,191.679993,197.270004,191.679993,195.410004,195.410004,313100,2152
2022-04-11,194.229996,202.320007,194.139999,202.029999,202.029999,231000,2153
2022-04-12,203.690002,208.869995,200.479996,204.919998,204.919998,177600,2154
2022-04-13,204.399994,206.210007,201.009995,204.020004,204.020004,165100,2155
2022-04-14,205.050003,206.130005,201.350006,204.619995,204.619995,106400,2156
2022-04-18,203.279999,206.619995,203.110001,205.679993,205.679993,170900,2157
2022-04-19,205.460007,210.25,205.460007,210.039993,210.039993,122400,2158
2022-04-20,212.039993,215.330002,212.039993,213.419998,213.419998,142700,2159
2022-04-21,213.75,215.899994,211.070007,211.070007,211.070007,118600,2160
2022-04-22,210.100006,212.830002,207.110001,207.979996,207.979996,112300,2161
2022-04-25,207.589996,213.020004,204.610001,212.270004,212.270004,185400,2162
2022-04-26,210.979996,214.690002,207.449997,207.460007,207.460007,312500,2163
2022-04-27,211.75,221.710007,208.550003,219.929993,219.929993,383200,2164
2022-04-28,221.029999,221.029999,211.320007,219.860001,219.860001,227700,2165
2022-04-29,217.699997,219.020004,213.320007,214.509995,214.509995,208700,2166
2022-05-02,214.509995,217.630005,202.369995,206.080002,206.080002,236200,2167
2022-05-03,206.619995,211.139999,205.360001,207.75,207.75,111600,2168
2022-05-04,207.740005,211.910004,204.729996,211.710007,211.710007,115400,2169
2022-05-05,209.889999,210.690002,204.770004,207.149994,207.149994,205900,2170
2022-05-06,205.199997,205.259995,199.940002,203.75,203.75,146200,2171
2022-05-09,201.460007,207.669998,199.770004,206.449997,206.449997,170300,2172
2022-05-10,208.529999,208.899994,202.330002,205,205,156500,2173
2022-05-11,205.009995,206.419998,197.130005,197.679993,197.679993,115900,2174
2022-05-12,196.580002,208.949997,196.580002,208.809998,208.809998,231800,2175
2022-05-13,210.869995,211.619995,203.130005,205.190002,205.190002,155200,2176
2022-05-16,203.5,203.619995,197.820007,200.75,200.75,106500,2177
2022-05-17,203.179993,208.220001,201.039993,205.300003,205.300003,206600,2178
2022-05-18,201.990005,207.460007,183.960007,184.889999,184.889999,422300,2179
2022-05-19,182.380005,184.990005,178.100006,178.830002,178.830002,183700,2180
2022-05-20,180.199997,183.089996,173.949997,181.820007,181.820007,236300,2181
2022-05-23,183.660004,183.660004,179.350006,180.589996,180.589996,121300,2182
2022-05-24,178.399994,178.509995,173.669998,175.800003,175.800003,205200,2183
2022-05-25,174.350006,182.130005,174.350006,179.320007,179.320007,172600,2184
2022-05-26,181.220001,187.130005,179.720001,182.529999,182.529999,115200,2185
2022-05-27,183.75,184.960007,182.300003,183.830002,183.830002,158700,2186
2022-05-31,183.130005,186.630005,180.679993,185.190002,185.190002,430000,2187
2022-06-01,186.880005,189.130005,178.029999,180,180,137400,2188
2022-06-02,179.830002,182.479996,178.820007,182.300003,182.300003,109300,2189
2022-06-03,180.320007,183.570007,179.130005,179.740005,179.740005,94300,2190
2022-06-06,181.649994,182.059998,178.460007,181.770004,181.770004,200400,2191
2022-06-07,179.300003,180.710007,176.339996,177.990005,177.990005,226000,2192
2022-06-08,177.869995,179.360001,176.139999,176.770004,176.770004,141000,2193
2022-06-09,175.929993,178.130005,175.119995,175.490005,175.490005,130600,2194
2022-06-10,172.110001,173.729996,166.509995,166.649994,166.649994,262800,2195
2022-06-13,162.410004,165.089996,161.410004,162.080002,162.080002,319800,2196
2022-06-14,163.139999,163.139999,156.600006,157.759995,157.759995,197500,2197
2022-06-15,158.660004,159.470001,154.589996,156.050003,156.050003,279100,2198
2022-06-16,153.410004,156.440002,149.809998,150.410004,150.410004,316700,2199
2022-06-17,150.679993,153.059998,150.25,152.710007,152.710007,426600,2200
2022-06-21,154.149994,154.779999,150.330002,151.740005,151.740005,160600,2201
2022-06-22,150.070007,154.479996,149.029999,153.589996,153.589996,143700,2202
2022-06-23,154.580002,161.389999,153.779999,161.369995,161.369995,205700,2203
2022-06-24,163.360001,165.779999,162.850006,165.710007,165.710007,304400,2204
2022-06-27,167,167.199997,163.110001,163.970001,163.970001,138600,2205
2022-06-28,164.589996,165.059998,161.639999,161.889999,161.889999,154800,2206
2022-06-29,161.210007,161.660004,158.419998,159.619995,159.619995,232900,2207
2022-06-30,157.649994,163.710007,152.270004,162.410004,162.410004,350700,2208
2022-07-01,163.220001,167.449997,160.559998,165.830002,165.830002,239400,2209
2022-07-05,163.309998,169.630005,162.639999,168.690002,168.690002,350500,2210
2022-07-06,169.520004,172.449997,169.050003,169.889999,169.889999,277400,2211
2022-07-07,152.300003,159.740005,150.470001,154.75,154.75,1356800,2212
2022-07-08,153,157.070007,152.690002,153.520004,153.520004,513100,2213
2022-07-11,151.25,151.25,137.350006,137.679993,137.679993,771700,2214
2022-07-12,136.460007,142.660004,135.059998,136.440002,136.440002,297300,2215
2022-07-13,133,135.460007,132.889999,133.830002,133.830002,275900,2216
2022-07-14,132.050003,132.220001,124.860001,125.480003,125.480003,384700,2217
2022-07-15,127.959999,128.929993,123.57,126.139999,126.139999,324400,2218
2022-07-18,126.610001,127.910004,125.620003,126.989998,126.989998,220400,2219
2022-07-19,128.660004,129.679993,127.800003,127.989998,127.989998,386200,2220
2022-07-20,127.720001,132.880005,126.660004,131.710007,131.710007,547200,2221
2022-07-21,130.789993,137.699997,130.789993,137.410004,137.410004,295100,2222
2022-07-22,137.789993,138.5,135.949997,137.979996,137.979996,230300,2223
2022-07-25,138.509995,138.919998,134.630005,136.399994,136.399994,215200,2224
2022-07-26,134.5,136.649994,132.789993,135.630005,135.630005,190900,2225
2022-07-27,135.679993,136.570007,132.800003,136.309998,136.309998,167700,2226
2022-07-28,136.789993,138.429993,136.330002,136.440002,136.440002,219700,2227
2022-07-29,136.440002,136.440002,131.839996,133.789993,133.789993,200100,2228
2022-08-01,133.779999,135.5,132.270004,134.25,134.25,277800,2229
2022-08-02,133.339996,134.130005,130.520004,131.110001,131.110001,206800,2230
2022-08-03,132.149994,133.619995,130.720001,132.649994,132.649994,206000,2231
2022-08-04,132.539993,132.929993,129.850006,131.130005,131.130005,170400,2232
2022-08-05,130.130005,131.740005,129.240005,130.050003,130.050003,193500,2233
2022-08-08,131.110001,135.509995,131.110001,133.490005,133.490005,184200,2234
2022-08-09,132.899994,133.600006,129.330002,130.440002,130.440002,258700,2235
2022-08-10,133.179993,134.279999,131.889999,132.039993,132.039993,346500,2236
2022-08-11,132.619995,133.259995,130.089996,130.100006,130.100006,433800,2237
2022-08-12,131.259995,134.979996,131.210007,134.979996,134.979996,510900,2238
2022-08-15,134.770004,138.729996,134.770004,137.110001,137.110001,233900,2239
2022-08-16,136.600006,141.100006,135.470001,140.610001,140.610001,235100,2240
2022-08-17,139.25,139.570007,136.5,137.440002,137.440002,148100,2241
2022-08-18,137.25,138.580002,135.710007,138.199997,138.199997,117200,2242
2022-08-19,137.589996,137.589996,134.100006,134.529999,134.529999,265000,2243
2022-08-22,132.5,133.490005,131.089996,132.679993,132.679993,173900,2244
2022-08-23,132.559998,132.910004,129.539993,131.649994,131.649994,204900,2245
2022-08-24,131.649994,134.570007,130.419998,132.710007,132.710007,164300,2246
2022-08-25,132.440002,136.880005,132.429993,135.919998,135.919998,201000,2247
2022-08-26,136.339996,136.339996,128.820007,128.979996,128.979996,157500,2248
2022-08-29,126.879997,129.5,126.879997,127.540001,127.540001,181600,2249
2022-08-30,127.839996,128.259995,125.650002,125.82,125.82,243400,2250
2022-08-31,125.980003,126.610001,123.160004,123.629997,123.629997,172400,2251
2022-09-01,121.949997,125.68,121.040001,125.440002,125.440002,191900,2252
2022-09-02,126.040001,127.089996,122.459999,123.519997,123.519997,164100,2253
2022-09-06,124.169998,124.169998,121.190002,121.959999,121.959999,167600,2254
2022-09-07,120.730003,123.080002,119,121.830002,121.830002,263500,2255
2022-09-08,121.059998,121.209999,118.129997,120.970001,120.970001,180200,2256
2022-09-09,123,124.120003,121.349998,121.739998,121.739998,134400,2257
2022-09-12,122.940002,125.550003,122.269997,123.970001,123.970001,164600,2258
2022-09-13,119.989998,120.199997,114.620003,114.669998,114.669998,246700,2259
2022-09-14,114.599998,114.599998,109.690002,110.669998,110.669998,312500,2260
2022-09-15,109.5,113.540001,109.5,111.050003,111.050003,252600,2261
2022-09-16,110.75,112.379997,109.32,112.160004,112.160004,425800,2262
2022-09-19,111.209999,113.940002,111.040001,112.900002,112.900002,111100,2263
2022-09-20,111.970001,112.529999,109.769997,109.82,109.82,240100,2264
2022-09-21,110.279999,113.68,109.879997,110.040001,110.040001,126500,2265
2022-09-22,108.739998,112.339996,107.779999,110.169998,110.169998,190600,2266
2022-09-23,109.199997,109.900002,107.529999,108.419998,108.419998,255700,2267
2022-09-26,108.160004,109.43,105.129997,106.300003,106.300003,235400,2268
2022-09-27,106.839996,107.300003,101.099998,101.349998,101.349998,158700,2269
2022-09-28,101.589996,104.209999,101.129997,102.150002,102.150002,243400,2270
2022-09-29,101.089996,101.089996,97.919998,99.32,99.32,183300,2271
2022-09-30,99.279999,100.370003,96.389999,96.440002,96.440002,211800,2272
2022-10-03,98.669998,100.879997,96.669998,99.199997,99.199997,348800,2273
2022-10-04,100.790001,104.239998,100.790001,102.580002,102.580002,439400,2274
2022-10-05,85.32,110.629997,85.32,106.110001,106.110001,2318300,2275
2022-10-06,105.660004,107.089996,99.690002,104.410004,104.410004,860000,2276
2022-10-07,103.43,105.809998,99.919998,100.050003,100.050003,565200,2277
2022-10-10,99.769997,101.5,97.510002,100.650002,100.650002,340500,2278
2022-10-11,101.330002,103.449997,99.160004,100.5,100.5,421400,2279
2022-10-12,100.5,100.690002,97.18,98.010002,98.010002,271900,2280
2022-10-13,95,100,92.949997,98.290001,98.290001,371900,2281
2022-10-14,99.18,99.18,94.339996,95.129997,95.129997,240500,2282
